,jd,mag,mag_unc,filter,limmag,programid
0,2459392.8934722,18.8346254258924,0.0544132999843189,r,20.3372485519595,2.0
1,2459392.8939468,18.9296142437569,0.0520174635000524,r,20.4811271050859,3.0
2,2459393.8911574,18.9043386229898,0.0444469678923828,r,20.6266190636369,2.0
3,2459393.8916319,18.851517286408,0.0422914412125376,r,20.6277718621599,3.0
4,2459396.9166319,20.8678101086802,0.179191658499206,r,21.0764014250825,2.0
5,2459396.9171065,20.7391849533122,0.182855306048299,r,20.925801824647,3.0
