,jd,mag,mag_unc,filter,limmag,programid
0,2459392.890162,19.2535597023232,0.073138548871393,r,20.4350796430898,2.0
1,2459392.9029282,19.391366976417,0.0932612430268343,r,20.3089997664464,3.0
2,2459393.8276505,18.6905248042454,0.0502984203659554,g,20.2785247279694,2.0
3,2459393.828125,18.749338860131,0.0503718590961248,g,20.3357546996,3.0
4,2459393.8883333,20.1709462453835,0.171112021632127,r,20.4296307285489,2.0
5,2459393.8888079,19.7260507137899,0.103907706016541,r,20.5263171104956,3.0
