,jd,mag,mag_unc,filter,limmag,programid,forced
0,2459523.041169,19.485200881958,0.226977005600929,r,99.0,1,0.0
1,2459526.0442477,18.5489711761475,0.18439944088459,r,99.0,1,0.0
2,2459528.0509722,19.5231609344482,0.193180352449417,r,99.0,1,0.0
3,2459526.0442477,18.5489711761475,0.18439944088459,r,99.0,1,0.0
4,2459528.0509722,19.5231609344482,0.193180352449417,r,99.0,1,0.0
5,2459528.0509722,19.5231609344482,0.193180352449417,r,99.0,1,0.0
