,jd,mag,mag_unc,filter,limmag,programid
0,2459386.9086227,19.9973080677434,0.0999719134589018,r,20.8394988454125,2.0
1,2459386.9492708,21.2277219366683,0.190353687837879,g,21.3707044880514,2.0
