,jd,mag,mag_unc,filter,limmag,programid,forced
0,2459700.9168403,99.0,99.0,r,21.1569127363844,2.0,1.0
1,2459701.8222454,99.0,99.0,g,21.330273404821,2.0,1.0
2,2459701.863044,99.0,99.0,g,20.9518749527918,2.0,1.0
3,2459701.8918171,21.650263406631,0.259478454369008,g,21.4568959399445,2.0,1.0
4,2459701.9255093,99.0,99.0,g,21.5408149787864,2.0,1.0
5,2459702.7846296,21.6465570113622,0.258034805202526,g,21.4592470753914,2.0,1.0
6,2459702.8251273,21.7179497605937,0.242866729180597,g,21.5964154897508,2.0,1.0
7,2459702.8533912,99.0,99.0,r,21.027454714082,2.0,1.0
8,2459702.8648958,99.0,99.0,r,21.169974299039,2.0,1.0
9,2459707.7264468,20.0942360957063,0.148438053369906,r,20.5072587589555,2.0,1.0
10,2459707.8055208,20.2364740187862,0.144328625927488,r,20.6799786154629,2.0,1.0
11,2459707.8496296,20.032128749384,0.0892532091725619,r,20.9974549372745,2.0,1.0
12,2459707.8646065,20.0286761153295,0.10486358771686,r,20.8190001238524,2.0,1.0
13,2459707.9050463,20.0785348713265,0.0931112802505046,r,20.9979149151668,2.0,1.0
14,2459708.7573495,19.8159171790285,0.0975947132161125,r,20.6842372375611,2.0,1.0
15,2459708.8019213,20.0788064991675,0.138217719006034,r,20.5692829843308,2.0,1.0
16,2459708.8931481,19.8609787845062,0.0758800577116639,r,21.0025454422835,2.0,1.0
17,2459708.9289699,19.9305278865582,0.0971875055440598,r,20.8033875869464,2.0,1.0
18,2459707.7264468,19.9993000030518,0.323866993188858,r,99.0,2.0,0.0
19,2459707.8064583,20.1142177581787,0.189281687140465,r,99.0,1.0,0.0
20,2459707.8496296,20.036506652832,0.182955369353294,r,99.0,2.0,0.0
21,2459707.8646065,20.0181999206543,0.243068993091583,r,99.0,2.0,0.0
22,2459707.9050463,20.0584316253662,0.175257965922356,r,99.0,2.0,0.0
23,2459708.7573495,19.8348751068115,0.193585932254791,r,99.0,2.0,0.0
24,2459708.8931481,19.8857345581055,0.149286791682243,r,99.0,2.0,0.0
25,2459708.9289699,19.9647941589355,0.204283595085144,r,99.0,2.0,0.0
26,2459707.8064583,20.1142177581787,0.189281687140465,r,99.0,1.0,0.0
27,2459707.8496296,20.036506652832,0.182955369353294,r,99.0,2.0,0.0
28,2459707.8646065,20.0181999206543,0.243068993091583,r,99.0,2.0,0.0
29,2459707.9050463,20.0584316253662,0.175257965922356,r,99.0,2.0,0.0
30,2459708.7573495,19.8348751068115,0.193585932254791,r,99.0,2.0,0.0
31,2459708.8931481,19.8857345581055,0.149286791682243,r,99.0,2.0,0.0
32,2459708.9289699,19.9647941589355,0.204283595085144,r,99.0,2.0,0.0
33,2459707.8064583,20.1142177581787,0.189281687140465,r,99.0,1.0,0.0
34,2459707.8646065,20.0181999206543,0.243068993091583,r,99.0,2.0,0.0
35,2459707.9050463,20.0584316253662,0.175257965922356,r,99.0,2.0,0.0
36,2459708.7573495,19.8348751068115,0.193585932254791,r,99.0,2.0,0.0
37,2459708.8931481,19.8857345581055,0.149286791682243,r,99.0,2.0,0.0
38,2459708.9289699,19.9647941589355,0.204283595085144,r,99.0,2.0,0.0
39,2459707.8064583,20.1142177581787,0.189281687140465,r,99.0,1.0,0.0
40,2459707.9050463,20.0584316253662,0.175257965922356,r,99.0,2.0,0.0
41,2459708.7573495,19.8348751068115,0.193585932254791,r,99.0,2.0,0.0
42,2459708.8931481,19.8857345581055,0.149286791682243,r,99.0,2.0,0.0
43,2459708.9289699,19.9647941589355,0.204283595085144,r,99.0,2.0,0.0
44,2459707.8064583,20.1142177581787,0.189281687140465,r,99.0,1.0,0.0
45,2459708.7573495,19.8348751068115,0.193585932254791,r,99.0,2.0,0.0
46,2459708.8931481,19.8857345581055,0.149286791682243,r,99.0,2.0,0.0
47,2459708.9289699,19.9647941589355,0.204283595085144,r,99.0,2.0,0.0
48,2459707.8064583,20.1142177581787,0.189281687140465,r,99.0,1.0,0.0
49,2459708.7573495,19.8348751068115,0.193585932254791,r,99.0,2.0,0.0
50,2459708.9289699,19.9647941589355,0.204283595085144,r,99.0,2.0,0.0
51,2459707.8064583,20.1142177581787,0.189281687140465,r,99.0,1.0,0.0
52,2459708.7573495,19.8348751068115,0.193585932254791,r,99.0,2.0,0.0
53,2459708.7573495,19.8348751068115,0.193585932254791,r,99.0,2.0,0.0
